ID,Place (x),Knowledge (y),Action (z),K5Name
3478,-0.625,-0.125,0.750,Indigenous Justice
3488,-0.125,0.063,0.375,Indigenous Justice
3499,-0.375,0.000,0.813,Indigenous Justice
3502,-0.188,-0.063,0.750,Indigenous Justice
3505,-0.188,-0.188,0.500,Indigenous Justice
3506,-0.250,0.000,0.500,Indigenous Justice
3517,-0.313,0.000,0.688,Indigenous Justice
3518,0.000,-0.250,0.125,Indigenous Justice
3520,-0.063,-0.188,0.250,Indigenous Justice
3521,0.125,-0.313,0.813,Indigenous Justice
3528,0.438,-0.125,0.875,Indigenous Justice
3529,-0.500,-0.500,0.938,Indigenous Justice
3543,-0.625,-0.063,0.938,Indigenous Justice
3545,0.000,-0.125,0.188,Indigenous Justice
3552,-0.500,-0.063,0.563,Indigenous Justice
3556,0.000,-0.313,0.188,Indigenous Justice
3562,-0.375,-0.375,0.438,Indigenous Justice
3564,0.000,-0.375,0.938,Indigenous Justice
3565,-0.313,-0.500,0.438,Indigenous Justice
3572,-0.188,-0.188,0.625,Indigenous Justice
3573,0.188,-0.438,0.688,Indigenous Justice
3574,-0.063,-0.125,0.875,Indigenous Justice
3581,-0.438,-0.125,0.813,Indigenous Justice
3587,-0.188,0.063,0.500,Indigenous Justice
3588,-0.438,0.000,0.625,Indigenous Justice
3591,-0.250,-0.438,0.438,Indigenous Justice
3597,0.188,-0.125,0.375,Indigenous Justice
3601,-0.313,-0.063,0.438,Indigenous Justice
3602,-0.438,-0.375,0.625,Indigenous Justice
3607,-0.125,-0.063,0.188,Indigenous Justice
3608,-0.375,-0.125,0.750,Indigenous Justice
3613,-0.500,0.125,0.938,Indigenous Justice
3620,-0.438,-0.063,0.563,Indigenous Justice
3621,0.000,-0.438,0.625,Indigenous Justice
3623,-0.563,-0.750,0.625,Indigenous Justice
3631,-0.125,-0.438,0.313,Indigenous Justice
3634,-0.125,-0.063,0.563,Indigenous Justice
3637,-0.063,-0.375,0.188,Indigenous Justice
3642,-0.188,-0.188,0.563,Indigenous Justice
3660,-0.125,-0.125,0.438,Indigenous Justice
3667,-0.125,-0.313,0.563,Indigenous Justice
3678,-0.125,0.000,0.188,Indigenous Justice
3679,-0.313,0.125,0.625,Indigenous Justice
3683,-0.500,-0.063,0.688,Indigenous Justice
3685,0.063,-0.188,0.563,Indigenous Justice
3686,-0.125,-0.375,0.625,Indigenous Justice
3687,-0.125,-0.250,0.375,Indigenous Justice
3692,0.000,0.063,0.250,Indigenous Justice
3701,0.125,-0.438,-0.063,Indigenous Justice
3722,-0.125,-0.063,0.500,Indigenous Justice
3730,-0.500,-0.313,0.625,Indigenous Justice
3732,-0.563,0.063,0.750,Indigenous Justice
3740,-0.375,-0.688,0.938,Indigenous Justice
3741,0.000,-0.063,0.750,Indigenous Justice
3757,-0.063,0.125,0.750,Indigenous Justice
3758,-0.313,-0.625,0.688,Indigenous Justice
3763,0.250,-0.688,1.000,Indigenous Justice
3764,-0.313,-0.250,0.438,Indigenous Justice
3767,-0.438,-0.625,0.688,Indigenous Justice
3772,-0.313,-0.188,0.813,Indigenous Justice
3791,-0.125,-0.188,0.313,Indigenous Justice
3819,-0.500,-0.500,0.813,Indigenous Justice
3826,0.063,-0.438,0.250,Indigenous Justice
3831,-0.375,-0.438,0.750,Indigenous Justice
3838,-0.188,-0.063,0.500,Indigenous Justice
3840,-0.063,-0.375,0.813,Indigenous Justice
3844,-0.125,0.063,0.563,Indigenous Justice
3846,-0.313,-0.063,0.563,Indigenous Justice
3847,-0.438,0.000,0.625,Indigenous Justice
3851,-0.063,-0.313,0.250,Indigenous Justice
3852,-0.313,-0.063,0.813,Indigenous Justice
3858,-0.375,-0.125,0.438,Indigenous Justice
3900,-0.500,0.000,0.625,Indigenous Justice
3959,-0.250,0.250,0.813,Indigenous Justice
3998,0.125,0.250,0.938,Indigenous Justice
4001,-0.125,0.250,0.813,Indigenous Justice
4013,-0.313,-0.063,0.625,Indigenous Justice
4024,-0.188,-0.438,0.750,Indigenous Justice
4029,-0.250,-0.563,0.688,Indigenous Justice
4037,-0.250,-0.125,0.938,Indigenous Justice
4041,-0.188,0.250,0.813,Indigenous Justice
4048,-0.250,-0.438,0.438,Indigenous Justice
4049,-0.063,-0.375,0.875,Indigenous Justice
4056,0.000,-0.125,0.250,Indigenous Justice
4059,0.188,-0.250,-0.063,Indigenous Justice
4068,-0.688,-0.563,0.938,Indigenous Justice
4071,-0.125,-0.250,0.625,Indigenous Justice
4073,-0.375,-0.188,0.563,Indigenous Justice
4090,-0.313,-0.313,0.375,Indigenous Justice
4099,-0.250,0.063,0.500,Indigenous Justice
4114,-0.375,-0.188,0.563,Indigenous Justice
4149,0.125,0.000,0.188,Indigenous Justice
4174,-0.438,-0.875,0.688,Indigenous Justice
4180,0.000,-0.438,0.313,Indigenous Justice
4183,-0.188,-0.313,0.875,Indigenous Justice
4225,-0.375,-0.250,0.813,Indigenous Justice
4227,-0.500,-0.188,0.625,Indigenous Justice
4237,-0.500,0.125,0.875,Indigenous Justice
4242,-0.313,0.063,0.563,Indigenous Justice
4245,0.063,0.063,0.563,Indigenous Justice
4256,0.000,-0.188,0.188,Indigenous Justice
4272,0.063,0.063,0.500,Indigenous Justice
4277,0.125,-0.063,0.188,Indigenous Justice
4296,0.125,0.000,0.250,Indigenous Justice
4298,-0.188,-0.188,1.000,Indigenous Justice
4329,0.063,0.000,0.188,Indigenous Justice
4331,-0.063,-0.500,0.625,Indigenous Justice
4360,0.063,-0.063,0.125,Indigenous Justice
4363,-0.375,-0.250,0.500,Indigenous Justice
4376,-0.313,0.000,0.688,Indigenous Justice
4379,0.500,-0.188,0.375,Indigenous Justice
4380,0.313,-0.250,0.688,Indigenous Justice
4383,-0.188,-0.688,0.750,Indigenous Justice
4386,0.375,0.125,0.688,Indigenous Justice
4391,-0.063,-0.188,0.313,Indigenous Justice
4392,-0.125,0.125,0.563,Indigenous Justice
4400,-0.188,-0.250,0.313,Indigenous Justice
4401,0.125,-0.313,0.438,Indigenous Justice
4402,-0.625,-0.500,0.688,Indigenous Justice
4404,-0.563,0.000,0.813,Indigenous Justice
4405,0.125,-0.063,0.250,Indigenous Justice
4413,-0.500,-0.188,0.875,Indigenous Justice
4416,-0.188,-0.250,0.375,Indigenous Justice
4420,-0.250,-0.750,0.500,Indigenous Justice
4446,0.125,0.000,0.313,Indigenous Justice
4450,0.250,-0.375,0.313,Indigenous Justice
4457,0.188,-0.250,0.625,Indigenous Justice
4473,0.000,-0.438,0.375,Indigenous Justice
4478,0.438,-0.188,0.813,Indigenous Justice
4479,0.375,-0.125,0.750,Indigenous Justice
4496,-0.125,-0.375,0.438,Indigenous Justice
4497,-0.188,-0.188,0.313,Indigenous Justice
4516,0.000,0.000,0.063,Indigenous Justice
4535,-0.063,-0.375,0.813,Indigenous Justice
4592,0.125,-0.125,0.438,Indigenous Justice
4596,-0.063,-0.500,0.500,Indigenous Justice
4628,0.125,0.063,0.438,Indigenous Justice
4670,0.000,0.063,0.375,Indigenous Justice
4672,-0.125,-0.125,0.188,Indigenous Justice
4677,-0.250,0.313,0.938,Indigenous Justice
4737,-0.063,-0.438,1.000,Indigenous Justice
4741,0.000,-0.125,0.313,Indigenous Justice
4745,0.188,-0.188,0.188,Indigenous Justice
4747,0.000,-0.125,0.125,Indigenous Justice
4748,-0.063,0.063,0.313,Indigenous Justice
4749,0.000,0.125,0.438,Indigenous Justice
4759,0.063,-0.125,0.250,Indigenous Justice
4761,-0.125,-0.438,0.313,Indigenous Justice
4765,-0.250,-0.313,0.688,Indigenous Justice
4771,-0.125,-0.438,0.813,Indigenous Justice
4800,-0.313,-0.438,0.625,Indigenous Justice
4839,-0.375,-0.125,0.625,Indigenous Justice
4859,-0.438,-0.375,1.000,Indigenous Justice
4864,0.000,0.000,0.188,Indigenous Justice
4866,-0.063,-0.188,0.375,Indigenous Justice
4870,-0.063,-0.063,0.375,Indigenous Justice
4879,0.063,-0.063,0.000,Indigenous Justice
4911,0.125,-0.375,0.563,Indigenous Justice
4912,-0.375,-0.313,0.625,Indigenous Justice
4920,-0.313,-0.375,0.375,Indigenous Justice
4922,-0.125,-0.500,0.313,Indigenous Justice
4932,0.125,-0.063,0.438,Indigenous Justice
4933,0.063,-0.250,0.250,Indigenous Justice
4937,0.063,-0.063,0.125,Indigenous Justice
4944,0.063,-0.188,0.000,Indigenous Justice
4945,0.250,-0.375,0.188,Indigenous Justice
4949,-0.063,0.125,0.375,Indigenous Justice
4957,0.000,-0.500,0.313,Indigenous Justice
4976,0.125,-0.125,0.063,Indigenous Justice
4979,0.063,0.000,0.125,Indigenous Justice
4981,-0.063,0.000,0.313,Indigenous Justice
4983,-0.125,-0.063,0.313,Indigenous Justice
4991,-0.125,-0.125,0.188,Indigenous Justice
4992,-0.125,0.000,0.188,Indigenous Justice
4994,-0.063,-0.563,0.750,Indigenous Justice
4998,-0.375,-0.125,0.500,Indigenous Justice
5002,0.000,-0.500,0.125,Indigenous Justice
5018,-0.063,-0.063,0.125,Indigenous Justice
5026,-0.188,0.063,0.938,Indigenous Justice
5032,-0.563,-0.313,0.688,Indigenous Justice
5033,-0.563,-0.313,0.688,Indigenous Justice
5034,0.313,0.063,0.688,Indigenous Justice
5035,-0.500,-0.313,0.625,Indigenous Justice
5037,-0.438,0.000,0.938,Indigenous Justice
5038,0.188,-0.188,-0.125,Indigenous Justice
5039,-0.375,-0.188,0.688,Indigenous Justice
5040,-0.375,-0.125,0.500,Indigenous Justice
5041,0.000,-0.188,0.188,Indigenous Justice
5044,-0.125,0.063,0.688,Indigenous Justice
5046,0.250,-0.125,0.125,Indigenous Justice
5051,-0.063,0.125,0.438,Indigenous Justice
